rating,timestamp,helpful_vote,verified_purchase,review,polarity,subjectivity
5,2020-09-21 00:47:10.556,1,True,best toenail clipper work perfectly thick ingrown toenail love little tool handle useful,0.262500,0.375000
5,2020-08-08 05:48:36.797,0,False,great durable sponge bathe love firmness sponge durable surface scrub super easy highly recommend,0.445333,0.678000
5,2015-08-23 01:57:59.000,0,True,great product fit magic bullet perfectly purchase,0.675000,0.787500
4,2020-12-23 20:22:36.003,0,True,smell pricey worth fragrance,0.300000,0.100000
3,2022-11-10 14:46:21.067,0,True,comb right size comb andis blow dryer work pop,0.285714,0.535714
1,2020-02-08 17:50:48.580,5,True,beware beware tiny bottle,0.000000,0.500000
2,2022-01-26 18:23:13.454,1,True,noise cancel expect return look cancel background noise able hear person speak instead amplify noise want block maybe work want pick conversation far away person close,0.300000,0.812500
5,2016-08-03 02:09:20.000,0,True,great item great item,0.800000,0.750000
5,2018-06-20 10:17:55.855,0,True,great result correct break maglite great result ...,0.800000,0.750000
1,2017-10-15 13:40:21.553,0,True,star spider function receive refund,0.000000,0.000000
4,2020-03-19 18:08:24.910,0,True,good purchase good product,0.700000,0.600000
5,2022-03-18 18:23:41.226,0,True,easy 5’4 140 pound buy tag medium run slightly long long short br />i buy second pair ease warm regular compression hose,0.133333,0.372894
5,2020-09-08 16:58:18.910,0,True,amazing favorite product offer bundle nice surprise,0.566667,0.966667
1,2022-07-04 19:54:56.436,0,True,buy soft airtight packaging ruin got 20th june packaging unsmushe lot hard use expect medium large size loofah recommend extremely tiny,0.004524,0.364048
5,2022-04-21 16:23:59.949,0,True,zapato seguros gusto porque pude caminar con los zapatos sin resbalarme,0.000000,0.000000
4,2015-11-02 19:18:00.000,0,True,couple try right nice product nifty little roller couple try right nice product,0.316786,0.714286
5,2016-12-03 20:17:50.000,0,True,imagine percussion massager price imagine percussion massager zero complaint,-0.300000,0.200000
5,2018-02-19 01:30:27.111,0,True,feel like sit cloud cushion receive today sit normal office chair month add blanket relief sit study hour time suffer pain year combine hard chair seat butt sleep miserable study session feel difference immediately add cushion chair 34;i feel like sit cloud&#34 cushion pressure relieve cushion- negative review people think hard purpose provide support relieve pressure,-0.346667,0.626667
5,2014-12-22 04:59:23.000,0,True,stars awesome,1.000000,1.000000
5,2017-11-20 00:16:33.490,3,True,beautiful box hold rollerball bottle 30ml bottle look different box decide disappoint need box large hold oil small compact refrigerator like fit rollerball bottle slot easily hold 30ml bottle thin flimsy box mean sealed box look beautiful sticker great yes foam pad probably come unstuck double tape provide deal breaker glue tape need additional box definitely order company,0.215427,0.620784
5,2014-03-28 06:30:49.000,0,True,good packaging great product use juice work like charm packaging nice labeling perfect,0.775000,0.837500
2,2014-10-30 13:46:42.000,0,False,star item suck little kid ear damage ear drum,-0.187500,0.500000
5,2018-11-17 21:15:19.683,6,True,great set great price great deal price single pair different set come different type silicone ear plug case moldable wax plug highly recommend buy try find type good pay pair separately moldable work use sleep comfortable ear,0.398730,0.622698
5,2016-11-13 22:38:26.000,0,True,star restroom feel difference,0.000000,0.000000
5,2022-06-26 19:11:42.822,1,True,good replacement break middle night order come day good replacement work like original definitely extra set case,0.355000,0.410000
5,2019-07-04 12:13:40.832,0,True,hold pill use small capacity pill caddie drawback day container slide outer case barrier inside hold day container place,-0.250000,0.400000
4,2019-07-01 14:10:19.820,4,True,grip lose insert accurately way slide right toilet use bathroom easy comfortable use,0.297143,0.560476
5,2019-05-18 17:02:03.359,0,True,great buy haaka,0.800000,0.750000
5,2022-01-04 11:02:11.794,0,True,herbal tea effective product,0.600000,0.800000
5,2017-01-08 02:15:21.000,0,True,stars excellent product,1.000000,1.000000
5,2022-11-16 11:57:01.484,0,True,amazing product like product help alleviate soreness add tiny drop olive oil petroleum jelly salve inflammation small injury like sore toe nail use open wound duh,0.010000,0.580000
5,2018-05-20 06:39:10.890,0,True,star work,0.000000,0.000000
5,2019-06-24 02:27:33.324,0,True,soft affordable great tissue great price,0.566667,0.616667
3,2021-02-19 06:39:28.110,0,True,foot bath use use client little mark right foot sit long heat use client experience thing pedicure client irritate foot hope return,0.016071,0.478571
1,2020-01-13 20:56:09.036,4,True,product:<br />- come instruction adjust wear;<br />- come explanation mention;<br />- suitable large person,0.382143,0.589286
5,2020-01-24 12:44:43.931,0,True,work help breathing asthma,0.000000,0.000000
5,2021-04-06 00:39:13.940,47,True,value cost,0.000000,0.000000
3,2020-05-06 18:15:53.925,0,True,mixed review mixed review sure pipe hot crack little probably need list degree little pipe handle,0.062500,0.539815
5,2020-05-14 14:03:18.720,0,True,tasty treat tasty low net carb br />i’ll buy,0.000000,0.150000
5,2018-12-03 04:28:25.627,0,True,cat away job cat away,0.000000,0.000000
5,2015-06-04 11:50:22.000,0,True,peace mind live big hill use strap peace mind invent help push carriage hill,0.068182,0.300000
5,2022-11-08 16:46:00.781,1,True,need hands muscle spasm ache recommend know personal trainer yoga instructor muscle spasm sleep wrong neck use ball roll away great muscular problem travel,0.100000,0.650000
1,2016-02-18 16:00:38.000,4,True,notice foot salon pro pedicure spa .... uncomfortable matter way set place foot thing attach roller roller dig foot roller steady break easily matter fact roller break delivery rest foot foot salon pro pedicure spa,0.033333,0.777778
5,2022-08-21 22:05:51.973,0,True,smell love scent good far,0.433333,0.733333
1,2022-04-04 11:29:44.569,0,True,great cut horrible battery 2nd trimmer order amazon 30 day return window hold charge min operation pure junk,0.003571,0.562500
1,2021-12-13 13:42:25.454,7,True,great marketing scam people watch video product wow great marketing person suffer want hear talk garlic flower wow explain ingredient garlic ashamed scam people manner,0.450000,0.875000
5,2017-04-18 17:11:33.000,0,True,far satisfy result recently start use set far satisfy result thank,0.066667,0.750000
1,2022-08-30 16:42:54.297,0,True,junk shred fabric work waste money,-0.200000,0.000000
5,2021-04-08 03:45:54.008,0,True,work product time work natural job,0.100000,0.400000
5,2021-02-18 01:46:37.462,1,True,feel wonderful use live cool feel jade relax love product.<br />what think need improvement instruction use product,0.496591,0.687500
5,2019-08-12 20:02:26.866,1,True,work 1/2 year use old basement clean air laundry storage area job job 1/2 year continuous effectiveuse gentle whooshing sound distract inappropriate living room tv room,0.266667,0.525000
5,2020-01-09 01:57:56.912,4,True,product work clean eye great specialist waste time,0.322222,0.483333
5,2022-06-08 21:31:18.341,0,True,perfect replacement second buy glad,0.500000,0.666667
5,2017-10-03 01:31:04.681,0,True,use vibration convenient use sonic massager week overall good product day use vibration especially forehead feeling switch regular toothbrush electric toothbrush use massager enjoy way clean face notice facial cleanser foam use massager wash face effort mess,0.161458,0.381490
5,2023-01-20 04:14:32.084,0,False,far good work 24/7 problem,0.400000,0.800000
5,2021-09-12 01:37:38.978,0,True,clean use cleaner try try lot product,0.366667,0.700000
5,2019-12-08 01:40:01.235,0,False,easy swallow great size gel pill easy swallow,0.555556,0.805556
5,2013-01-04 14:59:41.000,0,True,great great price replacement filter type quick delivery price good,0.658333,0.650000
5,2022-09-17 00:26:39.268,0,True,perfect difficult time bend use pick thing floor dime good pick stick use continue use year people grocery store ask reach item pick bottle shelf problem,0.400000,0.866667
5,2019-11-03 08:06:09.440,1,True,product use clean class old tedious way rub alcohol salt watch video youtube koalapuffs think compare product 710 exactly sure.<br />first resolution caps amazing slightly worried durability stretch clean piece far hang ups.<br />the product amazing smell like rub alcohol smell like cleaning product find refreshing recommend oz pour squirt coat inside class cap shake time set timer 30 min dirty 30 minute dump remain gel resolution bag reusable right rinse piece sparkle like brand new.<br />new favorite product,0.184799,0.704029
5,2017-08-21 12:30:41.638,0,True,star great,0.800000,0.750000
5,2020-06-15 14:44:29.559,5,True,effective organic gardener use poison property 15 year swear product purchase brand past usually pretty bulky sleek hog entire outlet like design actually box great value good spider basement,0.300000,0.589286
5,2015-05-24 17:24:37.000,1,True,star right spot,0.285714,0.535714
5,2012-12-25 20:33:40.000,16,False,absolutely amazed herpe infection outbreak eyelid area cause lot itching swell irritation avoid doctor bc usually ascertain prescribe antibiotic sort hopefully care ailment temporarily desperation doctor prescribe erythromycin ointment eye temporary relief soon run course antibiotic come discouraged pray occur husband gel bathroom drawer use drawer year home bed wake completely amazed dry slowly heal faithfully day honestly experience help like stuff thank,0.047222,0.575000
3,2019-11-28 21:26:18.659,0,True,buy spend little money buy august long work,-0.118750,0.450000
5,2022-03-22 16:11:02.427,0,True,good affordable love orange flavor taste nice know electrolyte add sugar gmo bad body love drink thing morning find super helpful migraine,0.322222,0.688889
5,2018-06-05 23:05:22.683,0,True,need need,0.000000,0.000000
5,2015-04-19 00:46:44.000,0,True,like refund credit card tank send work send shipping label send credit card thank,0.000000,0.000000
4,2021-04-18 22:06:44.646,0,True,product work add feedback item purchase accident wrong rating product good work fine,0.205556,0.666667
5,2016-07-12 21:42:43.000,0,True,star love help arthritic wrist,0.500000,0.600000
5,2017-05-01 02:01:50.000,0,True,product help work healthy lifestyle good value package far look ketone testing kit extra look forward learn product program work lifestyle,0.325000,0.550000
5,2020-08-17 16:20:40.157,0,True,nice color nice color,0.600000,1.000000
2,2018-07-14 03:18:33.522,0,True,worth hardly power direct sunlight 100 time work,0.036111,0.347222
5,2018-09-12 11:55:13.965,0,True,stars works advertised,0.000000,0.000000
3,2014-09-10 17:53:57.000,0,True,stars wife soon know,0.000000,0.000000
5,2020-01-26 20:07:50.372,0,True,worth money work,0.300000,0.100000
